gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,score,sum_click
F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Distinction,93.33333333333333,1422.0
F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,45.0,82.0
M,South East Region,Lower Than A Level,30-40%,35-55,0,30,N,Distinction,93.0,593.0
F,London Region,Lower Than A Level,10-20%,35-55,0,30,N,Fail,0.0,157.0
F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Distinction,90.71428571428571,332.0
F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,90.0,1105.0
F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,55.0,142.0
F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,0.0,4.0
F,South Region,Lower Than A Level,10-20%,0-35,0,30,N,Distinction,84.85714285714286,349.0
M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,Distinction,92.77777777777777,504.0
F,South Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,73.5,1320.0
F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,73.84615384615384,1173.0
M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,0.0,10.0
F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,87.0,526.0
M,London Region,A Level or Equivalent,10-20%,35-55,0,30,N,Pass,75.0,828.0
F,South Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction,93.28571428571429,308.0
F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,83.57142857142857,1553.0
F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Distinction,91.11111111111111,1795.0
F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,75.0,249.0
F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction,82.77777777777777,708.0
F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,0.0,6.0
F,London Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,0.0,41.0
M,London Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail,0.0,
M,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,92.0,396.0
F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,Distinction,90.55555555555556,2213.0
F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,83.44444444444444,549.0
F,South East Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,88.66666666666667,1049.0
F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,90.55555555555556,243.0
M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,68.0,400.0
M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,93.55555555555556,465.0
F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,Y,Fail,0.0,106.0
F,South Region,A Level or Equivalent,80-90%,35-55,0,30,Y,Pass,75.0,18.0
F,North Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,86.875,1158.0
F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,90,N,Pass,79.375,1091.0
F,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Fail,0.0,63.0
F,North Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail,0.0,
F,London Region,Lower Than A Level,10-20%,35-55,0,30,Y,Pass,77.5,689.0
F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,0.0,
F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Distinction,88.33333333333333,2274.0
M,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,0.0,
F,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,63.4,86.0
F,South West Region,Lower Than A Level,30-40%,35-55,0,45,N,Distinction,82.80952380952381,8873.0
F,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail,0.0,
F,West Midlands Region,Lower Than A Level,10-20%,35-55,0,30,N,Fail,45.0,68.0
F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Fail,0.0,5.0
F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,93.33333333333333,1216.0
F,North Region,A Level or Equivalent,10-20%,35-55,0,30,N,Distinction,80.88888888888889,935.0
F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,86.11111111111111,720.0
M,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,Fail,0.0,
M,London Region,Lower Than A Level,80-90%,35-55,0,90,N,Distinction,86.11111111111111,635.0
M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,72.75,253.0
F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,0.0,2.0
F,South Region,Lower Than A Level,90-100%,35-55,0,30,Y,Distinction,83.14285714285714,3748.0
M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,Pass,65.0,662.0
F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,64.11111111111111,259.0
F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,89.5,1411.0
F,North Western Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction,90.0,1017.0
M,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Distinction,90.0,1652.0
F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,82.77777777777777,274.0
F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,0.0,84.0
F,Yorkshire Region,HE Qualification,30-40%,35-55,0,30,N,Pass,53.0,609.0
F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction,91.85714285714286,446.0
F,London Region,HE Qualification,40-50%,0-35,0,30,N,Pass,72.4,181.0
F,South East Region,Lower Than A Level,90-100%,35-55,0,30,Y,Pass,78.57142857142857,769.0
F,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,80.0,321.0
F,South Region,A Level or Equivalent,10-20%,35-55,0,30,N,Distinction,85.0,219.0
F,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction,86.0,491.0
M,West Midlands Region,HE Qualification,20-30%,0-35,0,30,N,Distinction,91.14285714285714,407.0
F,London Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,0.0,
F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,95.33333333333333,1243.0
F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,84.125,530.0
M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,0.0,
F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction,85.0,289.0
F,South Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Distinction,82.0,381.0
F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,Y,Distinction,86.42857142857143,1083.0
F,London Region,Lower Than A Level,30-40%,35-55,0,60,Y,Distinction,89.42857142857143,959.0
F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction,91.0,209.0
F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Distinction,85.55555555555556,817.0
F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,0.0,
M,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail,0.0,19.0
F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction,95.625,523.0
F,North Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail,0.0,22.0
F,North Western Region,Lower Than A Level,10-20%,0-35,0,30,Y,Pass,69.0,71.0
F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,87.0,1224.0
F,London Region,A Level or Equivalent,10-20%,35-55,0,30,N,Pass,66.66666666666667,68.0
F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Distinction,83.88888888888889,989.0
F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,86.42857142857143,469.0
M,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,76.11111111111111,297.0
F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,63.888888888888886,704.0
F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,0.0,
F,London Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail,0.0,14.0
F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,Y,Distinction,86.66666666666667,873.0
M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,91.0,1389.0
F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,80.0,230.0
F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,0.0,96.0
F,South Region,A Level or Equivalent,10-20%,35-55,0,30,N,Distinction,90.33333333333333,855.0
F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,55.0,32.0
F,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,30,Y,Pass,62.5,184.0
F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,71.88888888888889,760.0
M,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,89.22222222222223,3873.0
F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,0.0,
F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,Y,Pass,80.0,965.0
M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction,85.11111111111111,1362.0
M,London Region,Lower Than A Level,10-20%,35-55,0,30,N,Pass,71.55555555555556,827.0
F,North Western Region,A Level or Equivalent,10-20%,0-35,1,60,N,Distinction,84.0,310.0
F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,82.77777777777777,589.0
F,South Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,80.55555555555556,199.0
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,86.33333333333333,969.0
F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,82.77777777777777,276.0
F,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail,0.0,
M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Distinction,88.875,474.0
F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,62.25,614.0
M,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,59.333333333333336,125.0
F,London Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,58.5,634.0
M,North Western Region,HE Qualification,50-60%,35-55,0,30,N,Distinction,91.11111111111111,928.0
F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Distinction,81.66666666666667,168.0
M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,91.88888888888889,1235.0
F,West Midlands Region,Lower Than A Level,10-20%,35-55,0,30,N,Distinction,92.11111111111111,762.0
F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,60,Y,Distinction,84.0,1131.0
F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,67.5,259.0
F,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,0.0,5.0
F,North Region,A Level or Equivalent,40-50%,35-55,0,30,N,Distinction,83.44444444444444,381.0
F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,76.66666666666667,444.0
F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,75.66666666666667,429.0
F,East Anglian Region,HE Qualification,30-40%,0-35,0,30,N,Distinction,90.44444444444444,572.0
F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,87.77777777777777,481.0
F,North Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,0.0,
F,South West Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail,0.0,56.0
F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,0.0,
F,London Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,0.0,12.0
F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction,83.875,238.0
F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,0.0,
F,South Region,A Level or Equivalent,90-100%,35-55,1,60,Y,Fail,0.0,5.0
F,London Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,78.22222222222223,515.0
F,South Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,0.0,
M,North Western Region,HE Qualification,0-10%,35-55,0,90,N,Distinction,92.77777777777777,2105.0
F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,0.0,
F,South East Region,A Level or Equivalent,10-20%,35-55,0,30,Y,Distinction,80.55555555555556,859.0
M,London Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,67.5,235.0
M,North Western Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,79.0,241.0
F,London Region,Lower Than A Level,10-20%,0-35,0,30,N,Distinction,88.88888888888889,647.0
F,East Midlands Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,50.0,295.0
M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,75.5,623.0
M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass,70.0,3.0
M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,75.0,189.0
F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,30,Y,Pass,74.125,658.0
F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,0.0,131.0
F,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,0.0,13.0
F,South West Region,Lower Than A Level,50-60%,0-35,0,30,Y,Distinction,90.0,304.0
F,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,76.25,495.0
M,South Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Fail,0.0,28.0
F,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Distinction,83.33333333333333,1486.0
F,South East Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,73.625,271.0
F,South West Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,79.71428571428571,753.0
F,London Region,A Level or Equivalent,10-20%,35-55,1,60,Y,Fail,0.0,
F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Pass,73.33333333333333,456.0
F,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,30,Y,Fail,0.0,
F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,87.0,223.0
F,South Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,92.44444444444444,887.0
F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,56.111111111111114,275.0
M,North Western Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,72.5,164.0
F,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,77.0,194.0
F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,93.88888888888889,1500.0
F,South Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass,71.28571428571429,185.0
F,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,59.888888888888886,2062.0
M,North Region,A Level or Equivalent,0-10%,0-35,1,60,Y,Pass,67.44444444444444,550.0
F,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,89.66666666666667,844.0
F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,79.0,404.0
F,North Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,77.14285714285714,2083.0
F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,82.57142857142857,4774.0
F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,61.5,171.0
F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Distinction,82.22222222222223,1371.0
F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,0.0,1.0
F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,0.0,
F,London Region,Lower Than A Level,10-20%,35-55,0,30,Y,Fail,0.0,
F,South Region,Lower Than A Level,30-40%,35-55,0,30,Y,Distinction,89.0,770.0
F,South East Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail,0.0,
M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,89.77777777777777,944.0
M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Distinction,87.0,867.0
M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,0.0,157.0
F,West Midlands Region,Lower Than A Level,10-20%,35-55,0,30,N,Pass,65.125,252.0
F,South East Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,77.44444444444444,1462.0
M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,65.22222222222223,564.0
F,South Region,A Level or Equivalent,40-50%,35-55,0,30,Y,Distinction,88.33333333333333,758.0
M,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction,88.33333333333333,659.0
F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,76.0,725.0
F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,0.0,24.0
F,South East Region,Lower Than A Level,40-50%,35-55,0,30,Y,Distinction,82.33333333333333,1697.0
M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,76.0,401.0
M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,71.22222222222223,824.0
F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,80.77777777777777,4040.0
M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,0.0,2.0
M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Distinction,86.66666666666667,731.0
F,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,89.0,341.0
F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass,80.0,843.0
F,East Midlands Region,A Level or Equivalent,10-20%,0-35,1,60,N,Pass,71.44444444444444,453.0
F,South East Region,Lower Than A Level,70-80%,0-35,1,60,N,Distinction,90.71428571428571,583.0
M,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,64.0,142.0
F,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,76.875,180.0
M,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,88.22222222222223,308.0
M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,89.125,353.0
F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,76.75,357.0
M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,75.33333333333333,257.0
F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,0.0,
F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,83.125,519.0
F,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,Distinction,93.33333333333333,851.0
F,North Western Region,Lower Than A Level,50-60%,0-35,0,90,N,Distinction,86.11111111111111,845.0
F,London Region,Lower Than A Level,10-20%,0-35,1,60,N,Distinction,87.33333333333333,262.0
M,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,67.0,665.0
F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction,86.66666666666667,349.0
M,East Anglian Region,HE Qualification,30-40%,35-55,0,30,N,Distinction,86.11111111111111,289.0
F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,54.57142857142857,388.0
M,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,0.0,108.0
F,North Western Region,Lower Than A Level,0-10%,35-55,1,60,Y,Distinction,84.375,514.0
F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,75.75,996.0
F,South West Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,77.77777777777777,1175.0
F,East Anglian Region,HE Qualification,80-90%,35-55,0,30,N,Distinction,86.44444444444444,507.0
F,North Western Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,77.85714285714286,685.0
F,South East Region,Lower Than A Level,90-100%,35-55,0,30,Y,Distinction,90.0,942.0
F,South East Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,55.0,60.0
F,London Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,78.33333333333333,407.0
F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,Y,Pass,69.875,598.0
F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,62.0,103.0
F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,74.25,346.0
F,London Region,HE Qualification,20-30%,35-55,0,30,N,Pass,68.33333333333333,618.0
M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,60.0,56.0
F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,63.5,206.0
F,London Region,Lower Than A Level,10-20%,0-35,0,30,Y,Fail,0.0,100.0
F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,81.85714285714286,266.0
F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,75.0,273.0
F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,87.5,82.0
F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,74.11111111111111,343.0
F,South East Region,A Level or Equivalent,60-70%,0-35,0,240,Y,Pass,64.7,1418.0
F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Distinction,86.22222222222223,572.0
F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,Y,Distinction,87.375,1551.0
F,East Anglian Region,No Formal quals,60-70%,0-35,1,60,N,Distinction,84.85714285714286,223.0
F,South West Region,No Formal quals,30-40%,0-35,0,90,N,Pass,80.0,667.0
F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,0.0,20.0
F,East Midlands Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass,64.22222222222223,809.0
F,North Western Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction,83.33333333333333,157.0
